"","inbred","cassette","condition","image","replicate","length"
"7041","796",46,"ww","20221118-233900-plate_046",6,4.949845
"7042","796",46,"ww","20221118-233900-plate_046",5,0.60161203
"7043","796",46,"ww","20221118-233900-plate_046",4,1.5709794
"7044","796",46,"ww","20221118-233900-plate_046",3,1.4249262
"7045","796",46,"ww","20221118-233900-plate_046",2,2.2923386
"7046","796",46,"ww","20221118-233900-plate_046",1,1.7998594
"7047","796",35,"ws","20221117-174159-plate_035",10,0
"7048","796",35,"ws","20221117-174159-plate_035",9,0
"7049","796",35,"ws","20221117-174159-plate_035",8,0.28529945
"7050","796",35,"ws","20221117-174159-plate_035",7,0.30877092
"7051","796",35,"ws","20221117-174159-plate_035",6,0.40314433
"7052","796",35,"ws","20221117-174159-plate_035",5,0.22644292
"7053","796",35,"ws","20221117-174159-plate_035",4,0.4963473
"7054","796",35,"ws","20221117-174159-plate_035",3,0.5568757
"7055","796",35,"ws","20221117-174159-plate_035",2,0.42352316
"7056","796",35,"ws","20221117-174159-plate_035",1,0.3116354
"7057","796",35,"ws","20221118-234159-plate_035",10,0.95247865
"7058","796",35,"ws","20221118-234159-plate_035",9,0
"7059","796",35,"ws","20221118-234159-plate_035",8,0.5241809
"7060","796",35,"ws","20221118-234159-plate_035",7,0.40553293
"7061","796",35,"ws","20221118-234159-plate_035",6,0.6993791
"7062","796",35,"ws","20221118-234159-plate_035",5,0.26138133
"7063","796",35,"ws","20221118-234159-plate_035",4,0.6481144
"7064","796",35,"ws","20221118-234159-plate_035",3,3.5411103
"7065","796",35,"ws","20221118-234159-plate_035",2,0.36271107
"7066","796",35,"ws","20221118-234159-plate_035",1,3.4273307
"7067","R109B",38,"ww","20221117-175703-plate_038",10,0.45075798
"7068","R109B",38,"ww","20221117-175703-plate_038",9,0.38821077
"7069","R109B",38,"ww","20221117-175703-plate_038",8,0.96171796
"7070","R109B",38,"ww","20221117-175703-plate_038",7,0.5658926
"7071","R109B",38,"ww","20221117-175703-plate_038",6,0.4116934
"7072","R109B",38,"ww","20221117-175703-plate_038",5,0.5345715
"7073","R109B",38,"ww","20221117-175703-plate_038",4,0.42018116
"7074","R109B",38,"ww","20221117-175703-plate_038",3,0.38061377
"7075","R109B",38,"ww","20221117-175703-plate_038",2,0.266942
"7076","R109B",38,"ww","20221117-175703-plate_038",1,0.64950293
"7077","R109B",38,"ww","20221118-235703-plate_038",10,1.2118393
"7078","R109B",38,"ww","20221118-235703-plate_038",9,4.287273
"7079","R109B",38,"ww","20221118-235703-plate_038",8,2.801057
"7080","R109B",38,"ww","20221118-235703-plate_038",7,3.2675548
"7081","R109B",38,"ww","20221118-235703-plate_038",6,0.9074517
"7082","R109B",38,"ww","20221118-235703-plate_038",5,1.6505523
"7083","R109B",38,"ww","20221118-235703-plate_038",4,4.0808554
"7084","R109B",38,"ww","20221118-235703-plate_038",3,1.9124129
"7085","R109B",38,"ww","20221118-235703-plate_038",2,0.7619594
"7086","R109B",38,"ww","20221118-235703-plate_038",1,1.8386511
"7087","R109B",53,"ws","20221117-174500-plate_053",10,0.4808589
"7088","R109B",53,"ws","20221117-174500-plate_053",9,0.27878788
"7089","R109B",53,"ws","20221117-174500-plate_053",8,0.39671302
"7090","R109B",53,"ws","20221117-174500-plate_053",7,0.4246825
"7091","R109B",53,"ws","20221117-174500-plate_053",6,0.273467
"7092","R109B",53,"ws","20221117-174500-plate_053",5,0.2798399
"7093","R109B",53,"ws","20221117-174500-plate_053",4,0.18342721
"7094","R109B",53,"ws","20221117-174500-plate_053",3,0.27239034
"7095","R109B",53,"ws","20221117-174500-plate_053",2,0.2677663
"7096","R109B",53,"ws","20221117-174500-plate_053",1,0.40639022
"7097","R109B",53,"ws","20221118-234500-plate_053",10,1.0440508
"7098","R109B",53,"ws","20221118-234500-plate_053",9,0.807125
"7099","R109B",53,"ws","20221118-234500-plate_053",8,1.0711493
"7100","R109B",53,"ws","20221118-234500-plate_053",7,0.94109106
"7101","R109B",53,"ws","20221118-234500-plate_053",6,0.9127121
"7102","R109B",53,"ws","20221118-234500-plate_053",5,0.9151203
"7103","R109B",53,"ws","20221118-234500-plate_053",4,0.48545414
"7104","R109B",53,"ws","20221118-234500-plate_053",3,0.67926335
"7105","R109B",53,"ws","20221118-234500-plate_053",2,1.3737311
"7106","R109B",53,"ws","20221118-234500-plate_053",1,0.74470705
"7107","A634",50,"ww","20221117-180907-plate_050",10,0
"7108","A634",50,"ww","20221117-180907-plate_050",5,0
"7109","A634",50,"ww","20221117-180907-plate_050",4,0
"7110","A634",50,"ww","20221117-180907-plate_050",3,0
"7111","A634",50,"ww","20221117-180907-plate_050",9,0
"7112","A634",50,"ww","20221117-180907-plate_050",6,0
"7113","A634",50,"ww","20221117-180907-plate_050",7,0
"7114","A634",50,"ww","20221117-180907-plate_050",8,0
"7115","A634",50,"ww","20221117-180907-plate_050",2,0
"7116","A634",50,"ww","20221117-180907-plate_050",1,0
"7117","A634",50,"ww","20221119-000907-plate_050",5,0
"7118","A634",50,"ww","20221119-000907-plate_050",4,0
"7119","A634",50,"ww","20221119-000907-plate_050",10,0
"7120","A634",50,"ww","20221119-000907-plate_050",7,0
"7121","A634",50,"ww","20221119-000907-plate_050",6,0
"7122","A634",50,"ww","20221119-000907-plate_050",3,0
"7123","A634",50,"ww","20221119-000907-plate_050",9,0
"7124","A634",50,"ww","20221119-000907-plate_050",8,0.7211102
"7125","A634",50,"ww","20221119-000907-plate_050",2,0.18982375
"7126","A634",50,"ww","20221119-000907-plate_050",1,1.3060299
"7127","A634",43,"ws","20221117-173618-plate_043",10,0
"7128","A634",43,"ws","20221117-173618-plate_043",1,0
"7129","A634",43,"ws","20221117-173618-plate_043",7,0
"7130","A634",43,"ws","20221117-173618-plate_043",5,0
"7131","A634",43,"ws","20221117-173618-plate_043",6,0
"7132","A634",43,"ws","20221117-173618-plate_043",4,0
"7133","A634",43,"ws","20221117-173618-plate_043",9,0
"7134","A634",43,"ws","20221117-173618-plate_043",8,0
"7135","A634",43,"ws","20221117-173618-plate_043",2,0
"7136","A634",43,"ws","20221117-173618-plate_043",3,0
"7137","A634",43,"ws","20221118-233613-plate_043",5,0
"7138","A634",43,"ws","20221118-233613-plate_043",10,0
"7139","A634",43,"ws","20221118-233613-plate_043",4,0
"7140","A634",43,"ws","20221118-233613-plate_043",9,0
"7141","A634",43,"ws","20221118-233613-plate_043",1,0
"7142","A634",43,"ws","20221118-233613-plate_043",3,0
"7143","A634",43,"ws","20221118-233613-plate_043",8,0
"7144","A634",43,"ws","20221118-233613-plate_043",7,0
"7145","A634",43,"ws","20221118-233613-plate_043",6,0
"7146","A634",43,"ws","20221118-233613-plate_043",2,0
"7147","NC350",40,"ww","20221117-180305-plate_040",10,0.6462554
"7148","NC350",40,"ww","20221117-180305-plate_040",9,0.4525613
"7149","NC350",40,"ww","20221117-180305-plate_040",8,0.4993292
"7150","NC350",40,"ww","20221117-180305-plate_040",7,0.53291994
"7151","NC350",40,"ww","20221117-180305-plate_040",6,0.43904898
"7152","NC350",40,"ww","20221117-180305-plate_040",5,0.49574435
"7153","NC350",40,"ww","20221117-180305-plate_040",4,0.55650157
"7154","NC350",40,"ww","20221117-180305-plate_040",3,0.630303
"7155","NC350",40,"ww","20221117-180305-plate_040",2,0.7515894
"7156","NC350",40,"ww","20221117-180305-plate_040",1,0.5959151
"7157","NC350",40,"ww","20221119-000305-plate_040",10,3.2467973
"7158","NC350",40,"ww","20221119-000305-plate_040",9,2.364236
"7159","NC350",40,"ww","20221119-000305-plate_040",8,4.534246
"7160","NC350",40,"ww","20221119-000305-plate_040",7,4.2919874
"7161","NC350",40,"ww","20221119-000305-plate_040",6,4.000478
"7162","NC350",40,"ww","20221119-000305-plate_040",5,3.7316709
"7163","NC350",40,"ww","20221119-000305-plate_040",4,4.7012014
"7164","NC350",40,"ww","20221119-000305-plate_040",3,3.7644494
"7165","NC350",40,"ww","20221119-000305-plate_040",2,2.7717996
"7166","NC350",40,"ww","20221119-000305-plate_040",1,0.79369086
"7167","NC350",39,"ws","20221117-180005-plate_039",10,0.16307423
"7168","NC350",39,"ws","20221117-180005-plate_039",9,0.29517078
"7169","NC350",39,"ws","20221117-180005-plate_039",8,0.3482935
"7170","NC350",39,"ws","20221117-180005-plate_039",7,0.39678195
"7171","NC350",39,"ws","20221117-180005-plate_039",6,0.22119135
"7172","NC350",39,"ws","20221117-180005-plate_039",5,0.38807514
"7173","NC350",39,"ws","20221117-180005-plate_039",4,0.47137624
"7174","NC350",39,"ws","20221117-180005-plate_039",3,0.4523372
"7175","NC350",39,"ws","20221117-180005-plate_039",2,0.4550795
"7176","NC350",39,"ws","20221117-180005-plate_039",1,0.40485764
"7177","NC350",39,"ws","20221119-000005-plate_039",10,0.8254003
"7178","NC350",39,"ws","20221119-000005-plate_039",9,1.0687981
"7179","NC350",39,"ws","20221119-000005-plate_039",8,2.009838
"7180","NC350",39,"ws","20221119-000005-plate_039",7,2.048778
"7181","NC350",39,"ws","20221119-000005-plate_039",6,1.8577836
"7182","NC350",39,"ws","20221119-000005-plate_039",5,0.41917446
"7183","NC350",39,"ws","20221119-000005-plate_039",4,0.5480276
"7184","NC350",39,"ws","20221119-000005-plate_039",3,0.56839323
"7185","NC350",39,"ws","20221119-000005-plate_039",2,1.14256
"7186","NC350",39,"ws","20221119-000005-plate_039",1,0.7716799
"7187","TZ18",42,"ww","20221117-174802-plate_042",10,0
"7188","TZ18",42,"ww","20221117-174802-plate_042",9,0
"7189","TZ18",42,"ww","20221117-174802-plate_042",8,0
"7190","TZ18",42,"ww","20221117-174802-plate_042",7,0
"7191","TZ18",42,"ww","20221117-174802-plate_042",6,0
"7192","TZ18",42,"ww","20221117-174802-plate_042",5,0
"7193","TZ18",42,"ww","20221117-174802-plate_042",4,0
"7194","TZ18",42,"ww","20221117-174802-plate_042",3,0.09772433
"7195","TZ18",42,"ww","20221117-174802-plate_042",2,0
"7196","TZ18",42,"ww","20221117-174802-plate_042",1,0
"7197","TZ18",42,"ww","20221118-234802-plate_042",10,0
"7198","TZ18",42,"ww","20221118-234802-plate_042",9,1.173394
"7199","TZ18",42,"ww","20221118-234802-plate_042",8,1.5289631
"7200","TZ18",42,"ww","20221118-234802-plate_042",7,0.14746091
"7201","TZ18",42,"ww","20221118-234802-plate_042",6,0.18541887
"7202","TZ18",42,"ww","20221118-234802-plate_042",5,0.20924455
"7203","TZ18",42,"ww","20221118-234802-plate_042",4,2.1023774
"7204","TZ18",42,"ww","20221118-234802-plate_042",3,0
"7205","TZ18",42,"ww","20221118-234802-plate_042",2,0.86829776
"7206","TZ18",42,"ww","20221118-234802-plate_042",1,0
"7207","TZ18",47,"ws","20221117-175101-plate_047",10,0
"7208","TZ18",47,"ws","20221117-175101-plate_047",9,0
"7209","TZ18",47,"ws","20221117-175101-plate_047",8,0
"7210","TZ18",47,"ws","20221117-175101-plate_047",7,0
"7211","TZ18",47,"ws","20221117-175101-plate_047",6,0
"7212","TZ18",47,"ws","20221117-175101-plate_047",5,0
"7213","TZ18",47,"ws","20221117-175101-plate_047",4,0
"7214","TZ18",47,"ws","20221117-175101-plate_047",3,0
"7215","TZ18",47,"ws","20221117-175101-plate_047",2,0
"7216","TZ18",47,"ws","20221117-175101-plate_047",1,0.38448417
"7217","TZ18",47,"ws","20221118-235101-plate_047",10,0
"7218","TZ18",47,"ws","20221118-235101-plate_047",9,0.27905124
"7219","TZ18",47,"ws","20221118-235101-plate_047",8,0.2235041
"7220","TZ18",47,"ws","20221118-235101-plate_047",7,0
"7221","TZ18",47,"ws","20221118-235101-plate_047",6,1.3031152
"7222","TZ18",47,"ws","20221118-235101-plate_047",5,0
"7223","TZ18",47,"ws","20221118-235101-plate_047",4,0.73370886
"7224","TZ18",47,"ws","20221118-235101-plate_047",3,0
"7225","TZ18",47,"ws","20221118-235101-plate_047",2,1.2601534
"7226","TZ18",47,"ws","20221118-235101-plate_047",1,0.5901339
"7227","MS71",38,"ww","20221201-172828-plate_038",5,0.51329434
"7228","MS71",38,"ww","20221201-172828-plate_038",4,0.90628797
"7229","MS71",38,"ww","20221201-172828-plate_038",10,0.5300865
"7230","MS71",38,"ww","20221201-172828-plate_038",7,0.27514082
"7231","MS71",38,"ww","20221201-172828-plate_038",9,0.62987715
"7232","MS71",38,"ww","20221201-172828-plate_038",3,0.52099055
"7233","MS71",38,"ww","20221201-172828-plate_038",2,0.19999999
"7234","MS71",38,"ww","20221201-172828-plate_038",6,0.46430308
"7235","MS71",38,"ww","20221201-172828-plate_038",7,0.42713493
"7236","MS71",38,"ww","20221201-172828-plate_038",1,0.3099955
"7237","MS71",38,"ww","20221202-232602-plate_038",4,2.5418167
"7238","MS71",38,"ww","20221202-232602-plate_038",2,0.6668044
"7239","MS71",38,"ww","20221202-232602-plate_038",3,5.142333
"7240","MS71",38,"ww","20221202-232602-plate_038",5,1.9474964
"7241","MS71",38,"ww","20221202-232602-plate_038",10,4.2842937
"7242","MS71",38,"ww","20221202-232602-plate_038",9,1.2870178
"7243","MS71",38,"ww","20221202-232602-plate_038",8,3.0729542
"7244","MS71",38,"ww","20221202-232602-plate_038",7,4.283737
"7245","MS71",38,"ww","20221202-232602-plate_038",6,5.1327333
"7246","MS71",38,"ww","20221202-232602-plate_038",1,1.9358256
"7247","MS71",39,"ws","20221201-173057-plate_039",4,0.58007765
"7248","MS71",39,"ws","20221201-173057-plate_039",5,0.4181818
"7249","MS71",39,"ws","20221201-173057-plate_039",3,0.27029213
"7250","MS71",39,"ws","20221201-173057-plate_039",8,0.39249152
"7251","MS71",39,"ws","20221201-173057-plate_039",7,0.3796475
"7252","MS71",39,"ws","20221201-173057-plate_039",1,0.16464336
"7253","MS71",39,"ws","20221201-173057-plate_039",2,0.21893807
"7254","MS71",39,"ws","20221201-173057-plate_039",9,0.49701518
"7255","MS71",39,"ws","20221201-173057-plate_039",6,0.60439163
"7256","MS71",39,"ws","20221201-173057-plate_039",10,0.55028164
"7257","MS71",39,"ws","20221202-232903-plate_039",10,2.1577618
"7258","MS71",39,"ws","20221202-232903-plate_039",9,1.953419
"7259","MS71",39,"ws","20221202-232903-plate_039",5,2.1685398
"7260","MS71",39,"ws","20221202-232903-plate_039",4,2.4900358
"7261","MS71",39,"ws","20221202-232903-plate_039",3,1.9224919
"7262","MS71",39,"ws","20221202-232903-plate_039",8,2.1442664
"7263","MS71",39,"ws","20221202-232903-plate_039",2,1.9602187
"7264","MS71",39,"ws","20221202-232903-plate_039",6,1.6876067
"7265","MS71",39,"ws","20221202-232903-plate_039",7,1.903044
"7266","MS71",39,"ws","20221202-232903-plate_039",1,2.2199333
"7267","IL14H",40,"ww","20221201-173850-plate_040",1,0
"7268","IL14H",40,"ww","20221201-173850-plate_040",2,0
"7269","IL14H",40,"ww","20221201-173850-plate_040",6,0
"7270","IL14H",40,"ww","20221201-173850-plate_040",6,0
"7271","IL14H",40,"ww","20221201-173850-plate_040",7,0
"7272","IL14H",40,"ww","20221201-173850-plate_040",9,0
"7273","IL14H",40,"ww","20221201-173850-plate_040",5,0
"7274","IL14H",40,"ww","20221201-173850-plate_040",10,0
"7275","IL14H",40,"ww","20221201-173850-plate_040",4,0
"7276","IL14H",40,"ww","20221201-173850-plate_040",3,0.32218263
"7277","IL14H",40,"ww","20221202-233806-plate_040",10,0
"7278","IL14H",40,"ww","20221202-233806-plate_040",9,0
"7279","IL14H",40,"ww","20221202-233806-plate_040",8,0
"7280","IL14H",40,"ww","20221202-233806-plate_040",7,0
"7281","IL14H",40,"ww","20221202-233806-plate_040",6,0
"7282","IL14H",40,"ww","20221202-233806-plate_040",5,0
"7283","IL14H",40,"ww","20221202-233806-plate_040",4,0
"7284","IL14H",40,"ww","20221202-233806-plate_040",2,0
"7285","IL14H",40,"ww","20221202-233806-plate_040",3,0.91211075
"7286","IL14H",40,"ww","20221202-233806-plate_040",1,0
"7287","IL14H",47,"ws","20221201-173329-plate_047",5,0
"7288","IL14H",47,"ws","20221201-173329-plate_047",10,0
"7289","IL14H",47,"ws","20221201-173329-plate_047",8,0
"7290","IL14H",47,"ws","20221201-173329-plate_047",7,0
"7291","IL14H",47,"ws","20221201-173329-plate_047",6,0
"7292","IL14H",47,"ws","20221201-173329-plate_047",9,0
"7293","IL14H",47,"ws","20221201-173329-plate_047",4,0
"7294","IL14H",47,"ws","20221201-173329-plate_047",3,0
"7295","IL14H",47,"ws","20221201-173329-plate_047",2,0
"7296","IL14H",47,"ws","20221201-173329-plate_047",1,0
"7297","IL14H",47,"ws","20221202-233204-plate_047",9,0
"7298","IL14H",47,"ws","20221202-233204-plate_047",10,0
"7299","IL14H",47,"ws","20221202-233204-plate_047",8,1.3086462
"7300","IL14H",47,"ws","20221202-233204-plate_047",7,0
"7301","IL14H",47,"ws","20221202-233204-plate_047",6,0
"7302","IL14H",47,"ws","20221202-233204-plate_047",5,0
"7303","IL14H",47,"ws","20221202-233204-plate_047",4,0
"7304","IL14H",47,"ws","20221202-233204-plate_047",3,1.572603
"7305","IL14H",47,"ws","20221202-233204-plate_047",2,0
"7306","IL14H",47,"ws","20221202-233204-plate_047",1,0
"7307","F7",46,"ww","20221201-172600-plate_046",9,0
"7308","F7",46,"ww","20221201-172600-plate_046",10,0
"7309","F7",46,"ww","20221201-172600-plate_046",4,0.25324342
"7310","F7",46,"ww","20221201-172600-plate_046",5,0.2370619
"7311","F7",46,"ww","20221201-172600-plate_046",6,0
"7312","F7",46,"ww","20221201-172600-plate_046",7,0
"7313","F7",46,"ww","20221201-172600-plate_046",8,0
"7314","F7",46,"ww","20221201-172600-plate_046",1,0.25454545
"7315","F7",46,"ww","20221201-172600-plate_046",2,0
"7316","F7",46,"ww","20221201-172600-plate_046",3,0.3272727
"7317","F7",46,"ww","20221202-232301-plate_046",6,1.1735445
"7318","F7",46,"ww","20221202-232301-plate_046",1,0.36464506
"7319","F7",46,"ww","20221202-232301-plate_046",7,0
"7320","F7",46,"ww","20221202-232301-plate_046",8,0.74173516
"7321","F7",46,"ww","20221202-232301-plate_046",10,2.7567503
"7322","F7",46,"ww","20221202-232301-plate_046",9,0.76178056
"7323","F7",46,"ww","20221202-232301-plate_046",10,3.1499026
"7324","F7",46,"ww","20221202-232301-plate_046",4,2.6790009
"7325","F7",46,"ww","20221202-232301-plate_046",3,1.3069648
"7326","F7",46,"ww","20221202-232301-plate_046",2,2.4632077
"7327","F7",43,"ws","20221201-172002-plate_043",1,0
"7328","F7",43,"ws","20221201-172002-plate_043",5,0
"7329","F7",43,"ws","20221201-172002-plate_043",3,0
"7330","F7",43,"ws","20221201-172002-plate_043",6,0
"7331","F7",43,"ws","20221201-172002-plate_043",7,0
"7332","F7",43,"ws","20221201-172002-plate_043",10,0
"7333","F7",43,"ws","20221201-172002-plate_043",9,0
"7334","F7",43,"ws","20221201-172002-plate_043",4,0.3277774
"7335","F7",43,"ws","20221201-172002-plate_043",2,0
"7336","F7",43,"ws","20221201-172002-plate_043",8,0.3175318
"7337","F7",43,"ws","20221202-232002-plate_043",3,0
"7338","F7",43,"ws","20221202-232002-plate_043",6,0
"7339","F7",43,"ws","20221202-232002-plate_043",7,0
"7340","F7",43,"ws","20221202-232002-plate_043",1,0.5372104
"7341","F7",43,"ws","20221202-232002-plate_043",2,1.4018886
"7342","F7",43,"ws","20221202-232002-plate_043",5,1.3696641
"7343","F7",43,"ws","20221202-232002-plate_043",4,0.8659489
"7344","F7",43,"ws","20221202-232002-plate_043",10,1.5608351
"7345","F7",43,"ws","20221202-232002-plate_043",9,0.6344742
"7346","F7",43,"ws","20221202-232002-plate_043",8,0.67969626
"7347","K55",42,"ww","20221201-171700-plate_042",5,0.7907083
"7348","K55",42,"ww","20221201-171700-plate_042",4,0.6743714
"7349","K55",42,"ww","20221201-171700-plate_042",10,0.9669579
"7350","K55",42,"ww","20221201-171700-plate_042",9,0
"7351","K55",42,"ww","20221201-171700-plate_042",3,0.6750745
"7352","K55",42,"ww","20221201-171700-plate_042",8,0.50966775
"7353","K55",42,"ww","20221201-171700-plate_042",2,0.6756188
"7354","K55",42,"ww","20221201-171700-plate_042",7,0.61509603
"7355","K55",42,"ww","20221201-171700-plate_042",6,0.7062355
"7356","K55",42,"ww","20221201-171700-plate_042",1,0.76250046
"7357","K55",42,"ww","20221202-231700-plate_042",10,3.8056958
"7358","K55",42,"ww","20221202-231700-plate_042",9,2.1145523
"7359","K55",42,"ww","20221202-231700-plate_042",8,3.1662452
"7360","K55",42,"ww","20221202-231700-plate_042",7,4.5202026
"7361","K55",42,"ww","20221202-231700-plate_042",6,0.8419663
"7362","K55",42,"ww","20221202-231700-plate_042",5,4.913107
"7363","K55",42,"ww","20221202-231700-plate_042",4,1.3531404
"7364","K55",42,"ww","20221202-231700-plate_042",3,1.4356114
"7365","K55",42,"ww","20221202-231700-plate_042",2,3.2349339
"7366","K55",42,"ww","20221202-231700-plate_042",1,2.076964
"7367","K55",35,"ws","20221201-170813-plate_035",5,0.4423827
"7368","K55",35,"ws","20221201-170813-plate_035",9,0.62800103
"7369","K55",35,"ws","20221201-170813-plate_035",7,0.7351688
"7370","K55",35,"ws","20221201-170813-plate_035",6,0.529846
"7371","K55",35,"ws","20221201-170813-plate_035",2,0.30096263
"7372","K55",35,"ws","20221201-170813-plate_035",3,0.7240839
"7373","K55",35,"ws","20221201-170813-plate_035",4,0.6495274
"7374","K55",35,"ws","20221201-170813-plate_035",10,0.7351803
"7375","K55",35,"ws","20221201-170813-plate_035",8,0.6350636
"7376","K55",35,"ws","20221201-170813-plate_035",1,0.6098367
"7377","K55",35,"ws","20221202-230812-plate_035",9,0.94704235
"7378","K55",35,"ws","20221202-230812-plate_035",10,1.1137812
"7379","K55",35,"ws","20221202-230812-plate_035",2,0.85485244
"7380","K55",35,"ws","20221202-230812-plate_035",5,0.87198955
"7381","K55",35,"ws","20221202-230812-plate_035",4,0.8480045
"7382","K55",35,"ws","20221202-230812-plate_035",3,0.85534805
"7383","K55",35,"ws","20221202-230812-plate_035",8,0.89216834
"7384","K55",35,"ws","20221202-230812-plate_035",6,0.97119075
"7385","K55",35,"ws","20221202-230812-plate_035",7,1.1021726
"7386","K55",35,"ws","20221202-230812-plate_035",1,1.4180758
"7387","TZI16",50,"ww","20221201-174135-plate_050",2,0.3209261
"7388","TZI16",50,"ww","20221201-174135-plate_050",6,0.42292848
"7389","TZI16",50,"ww","20221201-174135-plate_050",7,0.1764875
"7390","TZI16",50,"ww","20221201-174135-plate_050",8,0
"7391","TZI16",50,"ww","20221201-174135-plate_050",9,0
"7392","TZI16",50,"ww","20221201-174135-plate_050",10,0.24513635
"7393","TZI16",50,"ww","20221201-174135-plate_050",5,0.27640617
"7394","TZI16",50,"ww","20221201-174135-plate_050",4,0.45109802
"7395","TZI16",50,"ww","20221201-174135-plate_050",3,0.25483388
"7396","TZI16",50,"ww","20221201-174135-plate_050",1,0.14993112
"7397","TZI16",50,"ww","20221202-234107-plate_050",1,0.9395182
"7398","TZI16",50,"ww","20221202-234107-plate_050",7,4.18586
"7399","TZI16",50,"ww","20221202-234107-plate_050",8,0
"7400","TZI16",50,"ww","20221202-234107-plate_050",9,1.2664201
"7401","TZI16",50,"ww","20221202-234107-plate_050",10,3.479066
"7402","TZI16",50,"ww","20221202-234107-plate_050",5,0
"7403","TZI16",50,"ww","20221202-234107-plate_050",4,1.8205259
"7404","TZI16",50,"ww","20221202-234107-plate_050",3,3.452691
"7405","TZI16",50,"ww","20221202-234107-plate_050",2,1.4749488
"7406","TZI16",50,"ww","20221202-234107-plate_050",6,3.3554661
"7407","TZI16",53,"ws","20221201-173608-plate_053",10,0.2610989
"7408","TZI16",53,"ws","20221201-173608-plate_053",2,0
"7409","TZI16",53,"ws","20221201-173608-plate_053",4,0.29492182
"7410","TZI16",53,"ws","20221201-173608-plate_053",9,0
"7411","TZI16",53,"ws","20221201-173608-plate_053",8,0.26025346
"7412","TZI16",53,"ws","20221201-173608-plate_053",5,0.29317302
"7413","TZI16",53,"ws","20221201-173608-plate_053",3,0.266942
"7414","TZI16",53,"ws","20221201-173608-plate_053",6,0.38647872
"7415","TZI16",53,"ws","20221201-173608-plate_053",7,0.3265972
"7416","TZI16",53,"ws","20221201-173608-plate_053",1,0.42162386
"7417","TZI16",53,"ws","20221202-233505-plate_053",3,1.6417288
"7418","TZI16",53,"ws","20221202-233505-plate_053",9,0.52210766
"7419","TZI16",53,"ws","20221202-233505-plate_053",10,2.5428352
"7420","TZI16",53,"ws","20221202-233505-plate_053",8,1.0613537
"7421","TZI16",53,"ws","20221202-233505-plate_053",5,2.2777247
"7422","TZI16",53,"ws","20221202-233505-plate_053",4,1.0702986
"7423","TZI16",53,"ws","20221202-233505-plate_053",7,0.76976854
"7424","TZI16",53,"ws","20221202-233505-plate_053",6,2.2485633
"7425","TZI16",53,"ws","20221202-233505-plate_053",2,0.7945637
"7426","TZI16",53,"ws","20221202-233505-plate_053",1,2.269185
"7427","NC318",44,"ww","20221201-171100-plate_044",10,0.99164677
"7428","NC318",44,"ww","20221201-171100-plate_044",9,0.80577093
"7429","NC318",44,"ww","20221201-171100-plate_044",8,1.1550102
"7430","NC318",44,"ww","20221201-171100-plate_044",7,0.5100731
"7431","NC318",44,"ww","20221201-171100-plate_044",6,0.5628485
"7432","NC318",44,"ww","20221201-171100-plate_044",5,0.61282295
"7433","NC318",44,"ww","20221201-171100-plate_044",4,0.8944099
"7434","NC318",44,"ww","20221201-171100-plate_044",3,0.6684274
"7435","NC318",44,"ww","20221201-171100-plate_044",2,0.6596143
"7436","NC318",44,"ww","20221201-171100-plate_044",1,0.49864316
"7437","NC318",44,"ww","20221202-231100-plate_044",10,5.0840006
"7438","NC318",44,"ww","20221202-231100-plate_044",9,3.61483
"7439","NC318",44,"ww","20221202-231100-plate_044",8,2.5093656
"7440","NC318",44,"ww","20221202-231100-plate_044",7,5.46685
"7441","NC318",44,"ww","20221202-231100-plate_044",6,4.293228
"7442","NC318",44,"ww","20221202-231100-plate_044",5,3.8560042
"7443","NC318",44,"ww","20221202-231100-plate_044",4,5.634162
"7444","NC318",44,"ww","20221202-231100-plate_044",3,2.992877
"7445","NC318",44,"ww","20221202-231100-plate_044",2,4.533406
"7446","NC318",44,"ww","20221202-231100-plate_044",1,5.104817
"7447","NC318",45,"ws","20221201-171359-plate_045",10,0.902852
"7448","NC318",45,"ws","20221201-171359-plate_045",9,0.45803934
"7449","NC318",45,"ws","20221201-171359-plate_045",8,0.86543113
"7450","NC318",45,"ws","20221201-171359-plate_045",7,0.42700398
"7451","NC318",45,"ws","20221201-171359-plate_045",6,0.5830794
"7452","NC318",45,"ws","20221201-171359-plate_045",5,0.5348426
"7453","NC318",45,"ws","20221201-171359-plate_045",4,0.6761931
"7454","NC318",45,"ws","20221201-171359-plate_045",3,0.48862165
"7455","NC318",45,"ws","20221201-171359-plate_045",2,0.44806072
"7456","NC318",45,"ws","20221201-171359-plate_045",1,0.65499425
"7457","NC318",45,"ws","20221202-231400-plate_045",10,1.9301782
"7458","NC318",45,"ws","20221202-231400-plate_045",9,2.1199439
"7459","NC318",45,"ws","20221202-231400-plate_045",8,3.3642883
"7460","NC318",45,"ws","20221202-231400-plate_045",7,2.2543385
"7461","NC318",45,"ws","20221202-231400-plate_045",6,2.243107
"7462","NC318",45,"ws","20221202-231400-plate_045",5,2.1947339
"7463","NC318",45,"ws","20221202-231400-plate_045",4,1.2480783
"7464","NC318",45,"ws","20221202-231400-plate_045",3,1.9020963
"7465","NC318",45,"ws","20221202-231400-plate_045",2,1.4993113
"7466","NC318",45,"ws","20221202-231400-plate_045",1,2.204308
"7467","OH7B",38,"ww","20221208-164506-plate_038",10,0.3783354
"7468","OH7B",38,"ww","20221208-164506-plate_038",9,0.31608254
