,inbred,rootbot_date,scored,source,earliest_scored_plate,condition,cassette,uid,image,replicate,root,length,vector_length,surface,volume,direction,diameter,root_order,root_ontology,parent_name,parent,insertion_position,insertion_angle,n_child,child_density,first_child,insertion_first_child,last_child,insertion_last_child,file,image_date,image_datetime,exp_group,min_datetime,delta_datetime,hours_elapsed
7333,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,8, 66a44200-3fa0-47fa-b211-10e89635558f,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7334,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,7, e9ff95b3-9eb9-4619-9ca0-fd0d55036ae2,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7335,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,6, 7d4090c6-4a83-4175-98b3-53b40d542159,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7336,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,5, 0798d38c-3b1f-4855-b619-eea5d5e9c70f,0,0,0,0,NA,0.013639694,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7337,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,4, 85105be6-8850-4826-94f5-0935a3f38390,0,0,0,0,NA,0.028786588,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7338,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,2, cd4571aa-1f81-458a-982c-34fd475c8d6d,0,0,0,0,NA,0.05303254,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7339,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,3, 805a6b30-9034-46fb-891e-6957e689ecb3,0.91211075,0.8914655,0.035537478,0.000121217,257.7780055,0.011110054,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7340,IL14H,12/1/2022,TRUE,RA17MO383,6,ww,40,401,20221202-233806-plate_040,1, 22edbb27-ce24-42d3-a331-a319cacaacc4,0,0,0,0,NA,0.013635206,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233806-plate_040.csv,12/2/2022,12/2/2022 23:38,103,12/1/2022 17:38,107956,35.98777778
7341,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,5, 92d91db3-57f5-43fe-a6bb-cc73dfecd3e4,0,0,0,0,NA,0.05607722,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7342,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,10, 5f3d2218-6c61-443e-936c-fa66b329a705,0,0,0,0,NA,0.046967495,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7343,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,8, 9e8d9d3b-d022-44cb-920b-de8ff4fbd25b,0,0,0,0,NA,0.07119924,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7344,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,7, 6e77c2e6-3ce2-4d71-be17-c529a95a06fe,0,0,0,0,NA,0.037871893,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7345,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,6, 9cd395b2-344c-45fb-a05c-7b16de024d75,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7346,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,9, 5d70e286-2048-449f-899f-70e2037aa73f,0,0,0,0,NA,0.028782783,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7347,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,4, 37c219ef-7b49-4b79-a38e-b864d7235d17,0,0,0,0,NA,0.01969382,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7348,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,3, ca521587-935f-40c7-8e18-70206b0e0599,0,0,0,0,NA,0.004546493,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7349,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,2, 3af4efa1-2803-4479-b5c5-47fc7d1f7b1a,0,0,0,0,NA,0.004545328,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7350,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221201-173329-plate_047,1, 2ad0c78f-ebde-43e7-9085-f11d5a827e2f,0,0,0,0,NA,0.004545526,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-173329-plate_047.csv,12/1/2022,12/1/2022 17:33,103,12/1/2022 17:33,0,6
7351,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,9, 59e55e55-a71e-4334-9f4e-f36602a98a8c,0,0,0,0,NA,0.010603291,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7352,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,10, b38f3d95-172e-4b1b-bb0d-bd32cda8a015,0,0,0,0,NA,0.04091046,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7353,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,8, c6fcd7f3-5f5c-4efb-b544-eb9977a6cad1,1.3086462,1.2939783,0.04712638,0.000136074,253.9853927,0.01161584,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7354,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,7, 3ce04875-805b-42e0-8eeb-330123e531b1,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7355,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,6, af86c317-8f06-44a5-a3c9-c254b2a25dd0,0,0,0,0,NA,0.04696921,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7356,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,5, ae65b255-9773-450c-a778-3c4730213a82,0,0,0,0,NA,0.010603939,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7357,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,4, afcfac39-ca0a-42fa-af13-307e396fc978,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7358,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,3, 531a5382-1989-421c-898d-cd74d59545b1,1.572603,1.5662768,0.03523243,8.58E-05,273.2329751,0.009468465,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7359,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,2, 4c7a0ec5-072c-425e-802e-f4791b53a146,0,0,0,0,NA,0.004544964,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7360,IL14H,12/1/2022,TRUE,RA17MO383,6,ws,47,402,20221202-233204-plate_047,1, 5f3c599c-19ad-4e4a-8cea-b6fe914582c9,0,0,0,0,NA,0.007575165,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-233204-plate_047.csv,12/2/2022,12/2/2022 23:32,103,12/1/2022 17:33,107915,35.97638889
7361,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,9, 2da4ba60-3b3f-49b7-95cc-6ac55cc424b4,0,0,0,0,NA,0.01666397,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7362,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,10, b9d41f30-5152-49f0-8e28-2a172ea0a12d,0,0,0,0,NA,0.025755197,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7363,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,4, 3fa994ef-c029-4aff-8db0-670f874f5bc3,0.25324342,0.25324342,0.003013471,2.89E-06,248.9624989,0.003787712,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7364,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,5, 36a4eb66-5fba-40a9-82fa-97fce066ed8f,0.2370619,0.2370619,0.003949386,5.56E-06,265.6013042,0.005302711,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7365,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,6, b790cad7-e40a-4f2c-a5cb-9519d3f7017f,0,0,0,0,NA,0.037878342,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7366,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,7, ab0956eb-6723-43a9-91da-4857f8e46554,0,0,0,0,NA,0.016664688,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7367,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,8, 1a62800c-b790-4002-b63c-ab7c2fd2a347,0,0,0,0,NA,0.01969836,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7368,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,1, 03331570-1de8-4501-83d8-c70b3b88292e,0.25454545,0.25454545,0.004845944,7.49E-06,270.0000007,0.006059761,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7369,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,2, 4c426335-dd38-455d-a044-89fbb9d6db7c,0,0,0,0,NA,0.028785434,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7370,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221201-172600-plate_046,3, a1594ce4-ea08-40c1-8a52-345357df1d32,0.3272727,0.3272727,0.009345185,2.14E-05,270.0000007,0.009089156,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172600-plate_046.csv,12/1/2022,12/1/2022 17:26,103,12/1/2022 17:26,0,6
7371,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,6, 424685ef-d013-4f80-b541-918b9a0755f7,1.1735445,1.1618674,0.06754977,0.000343532,245.2952065,0.016667008,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7372,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,1, 4e684a0d-e312-400e-a4bf-0b4a3b91d6e5,0.36464506,0.36464506,0.006075035,8.55E-06,254.5778433,0.005302982,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7373,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,7, c72f6ff3-f7af-46fe-a190-c057e017fb88,0,0,0,0,NA,0.025756912,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7374,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,8, 87693d06-0c10-48d9-a3ef-e2502ff24d9e,0.74173516,0.72077906,0.014122579,2.18E-05,318.8298973,0.006565348,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7375,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,10, ec3b1714-1674-4015-a5a0-272691d4193e,2.7567503,2.7110357,0.048308037,7.30E-05,303.0071904,0.006364229,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7376,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,9, af6675be-cc75-43ea-a7c3-8a65006b85ed,0.76178056,0.7468083,0.012165653,1.65E-05,191.4943528,0.005049768,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7377,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,10, 7fbafc5c-d063-4b99-a522-21aa6d3f6e68,3.1499026,3.1284235,0.0653796,0.000151594,265.8219193,0.006818506,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7378,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,4, ce679856-3391-4798-b5bf-6bd605dea17d,2.6790009,2.6657023,0.18985055,0.001311144,250.6599102,0.016664622,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7379,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,3, a9416c0a-8d69-4378-80da-08208a1f0fab,1.3069648,1.2463647,0.03538897,0.00010508,254.5478452,0.00795368,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7380,F7,12/1/2022,TRUE,RA17MO526,6,ww,46,403,20221202-232301-plate_046,2, 0434bca6-3330-48d4-9ef2-8cb1f8eaa59b,2.4632077,2.4578428,0.06442179,0.00014477,267.0726362,0.009595955,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232301-plate_046.csv,12/2/2022,12/2/2022 23:23,103,12/1/2022 17:26,107821,35.95027778
7381,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,1, 45dc3a72-356f-4f55-84e9-044600d46383,0,0,0,0,NA,0.02272953,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7382,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,5, b20c5feb-aa6a-461a-9141-5c345bfb7a80,0,0,0,0,NA,0.022728229,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7383,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,3, fe6c671a-12f4-4ccc-aa1c-06a8e719d6cd,0,0,0,0,NA,0.013634285,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7384,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,6, 69100c24-9caf-4a86-a0cf-70918c37df4e,0,0,0,0,NA,0.022726715,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7385,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,7, ed837d56-d259-43ce-a706-d2936b1464cc,0,0,0,0,NA,0.010605201,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7386,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,10, 1a76dc84-1497-4fca-b668-21610d50d14a,0,0,0,0,NA,0.031810183,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7387,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,9, 4bd801e0-cda9-4f4a-a454-575c463b620b,0,0,0,0,NA,0.003030303,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7388,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,4, 36442c61-9940-4f05-92dd-abce20541980,0.3277774,0.3277774,0.003901603,3.75E-06,273.1798362,0.003788899,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7389,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,2, 769ef954-aa2d-4667-964a-d3b76a93c78c,0,0,0,0,NA,0.004545338,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7390,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221201-172002-plate_043,8, bbb43c57-69aa-47db-879c-28077da625a8,0.3175318,0.3175318,0.005289412,7.44E-06,256.7594877,0.005302237,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-172002-plate_043.csv,12/1/2022,12/1/2022 17:20,103,12/1/2022 17:20,0,6
7391,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,3, 281a1632-8898-4f42-af27-ea887f490918,0,0,0,0,NA,0.016664738,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7392,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,6, 34d5d871-329a-484c-9652-f426da131274,0,0,0,0,NA,0.046968486,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7393,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,7, c09a0e3d-c0cc-4c12-9471-e282c6f8defd,0,0,0,0,NA,0.013636344,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7394,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,1, ad4194b5-2e4a-4d9c-92bb-d69b12d0a14f,0.5372104,0.5372104,0.04603782,0.000339895,246.0375114,0.027269717,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7395,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,2, ee0b2af8-4ee9-4239-ba50-931ee6c166f8,1.4018886,1.4004722,0.041030418,0.000106454,270.0751874,0.009090108,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7396,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,5, a86e3587-1d84-49b7-b443-eb8de587245f,1.3696641,1.3641211,0.056735747,0.000249319,290.1695766,0.013634463,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7397,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,4, d29288b6-b9f9-464b-b655-5cc57747ef4a,0.8659489,0.4628335,0.019776227,4.54E-05,206.1499307,0.006818442,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7398,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,10, 3e1d9828-5cc7-444d-a74b-23be113d3223,1.5608351,1.5564315,0.02096453,2.27E-05,306.1043806,0.004039823,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7399,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,9, a2f6ed80-0123-4bc9-8329-6a23ce23dc69,0.6344742,0.42562544,0.012127499,2.26E-05,213.2362656,0.007953594,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7400,F7,12/1/2022,TRUE,RA17MO526,6,ws,43,404,20221202-232002-plate_043,8, 29c5a97f-38ee-485a-a1a8-fe76769fb2cb,0.67969626,0.67932874,0.027516907,0.000119342,255.0389358,0.013637072,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221202-232002-plate_043.csv,12/2/2022,12/2/2022 23:20,103,12/1/2022 17:20,108000,36
7401,K55,12/1/2022,TRUE,RA17MO243/412,6,ww,42,405,20221201-171700-plate_042,5, 04df265c-845b-47c5-9c4b-c2575d772ce7,0.7907083,0.7416755,0.020962518,4.48E-05,284.3271694,0.00858411,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-171700-plate_042.csv,12/1/2022,12/1/2022 17:17,103,12/1/2022 17:17,0,6
7402,K55,12/1/2022,TRUE,RA17MO243/412,6,ww,42,405,20221201-171700-plate_042,4, 50804377-fc6d-418a-bba5-c83fcb5a7e3f,0.6743714,0.65868497,0.012204663,2.39E-05,257.6124418,0.006566238,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-171700-plate_042.csv,12/1/2022,12/1/2022 17:17,103,12/1/2022 17:17,0,6
7403,K55,12/1/2022,TRUE,RA17MO243/412,6,ww,42,405,20221201-171700-plate_042,10, a40f5403-9452-42ac-b539-0aae45b04adb,0.9669579,0.9558096,0.020715093,3.89E-05,281.8250526,0.008081688,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-171700-plate_042.csv,12/1/2022,12/1/2022 17:17,103,12/1/2022 17:17,0,6
7404,K55,12/1/2022,TRUE,RA17MO243/412,6,ww,42,405,20221201-171700-plate_042,9, 43663d07-7e43-42e4-ba09-7e7288b7d380,0,0,0,0,NA,0.004545444,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null,20221201-171700-plate_042.csv,12/1/2022,12/1/2022 17:17,103,12/1/2022 17:17,0,6
