"","inbred","rootbot_date","scored","source","earliest_scored_plate","condition","cassette","uid","in_meta","image","root","vector_length","surface","volume","direction","diameter","root_order","root_ontology","parent_name","parent","insertion_position","insertion_angle","n_child","child_density","first_child","insertion_first_child","last_child","insertion_last_child","file","in_df"
"535","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," 6dc41296-c4b7-42f2-9049-6686468ea473",0.4423827,0.018949132,6.88329e-05,260.537675173163,0.013633287,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"536","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," b69694fc-8dac-4ac2-ac9e-f491e446ac33",0.43315318,0.055677906,0.00057358696,287.927908537451,0.04091183,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"537","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," 443cd1c7-8a52-4d6b-9702-0fd2b96137e5",0.5497474,0.037964243,0.0002600025,255.963743372816,0.021968689,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"538","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," 1cffab62-5a63-461e-a185-d0ed4f9b437b",0.51139444,0.060544048,0.0008361011,304.793721975721,0.04242602,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"539","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," 1db68294-4f78-4dbb-bf0b-d1fbdd70bcf4",0.3852181,0.010084626,2.3839859e-05,294.145539021941,0.008332247,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"540","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," b58f6f7c-958f-4f72-937c-80c03baf1e18",0.30520433,0.020355651,0.00011689479,276.842784722088,0.021216922,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"541","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," b8d6c4ec-5624-4931-8f0e-bef7343f9dd7",0.62244517,0.016297065,3.853631e-05,263.290159446408,0.008333792,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"542","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," 242dfcdb-7509-4072-bf89-fcd60fb4540a",0.46788505,0.042352688,0.0003451217,286.557062250273,0.028791493,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"543","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220421-182905-plate_041_NC326-WS"," 87b8318d-6e53-46c2-83c9-0b253e5331e9",0.9295643,0.24567431,0.00537405,273.077410715686,0.08408359,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220421-182905-plate_041.csv",TRUE
"544","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," e2fa3401-8b46-461d-b6d8-dd3b7ff60d6e",4.1349545,1.2026385,0.03694805,248.614350542855,0.07577131,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"545","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," 95238e73-57f2-4e59-b155-d4ba9c787216",4.2785416,0.3878728,0.007825075,225.895966570856,0.03055297,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"546","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," 2bccfa90-60a3-4873-b9e0-53ebb57c6ab9",3.2445133,0.5753601,0.015783343,276.117336669962,0.07952842,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"547","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," 82f3e1f9-a180-414b-957a-cd40d69d7bfd",1.911071,0.33660522,0.009013553,231.001751541494,0.06574836,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"548","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," d4c5a9be-282e-418d-aa36-c774c27e4913",3.3938863,0.42346835,0.004149835,295.789265026839,0.042430602,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"549","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," f426c639-ae8f-4aff-af13-93fa02a0c8c3",4.792878,0.1825463,0.0005650238,251.533655356389,0.009091806,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"550","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000212-plate_038_NC358-WW"," beb077fe-07e8-4222-adbb-d6436d50ebbc",4.6710305,0.15096101,0.0006826838,255.051940439376,0.014243464,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000212-plate_038_NC358-WW.csv",TRUE
"551","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," 6abf8d9e-adec-4429-b0b1-bf27a81218b4",2.1157987,0.24164829,0.0026778905,225.192238520291,0.029289022,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"552","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," cfb3e04c-bae0-47fe-879b-7459cb607eb5",3.3418655,0.37899563,0.006568902,262.442150479816,0.03232397,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"553","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," 6df2c9c5-7cca-4e09-b9df-f66a4c03f17f",2.3536227,0.28073388,0.006824685,266.158101237383,0.039646845,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"554","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," e9459188-029b-4d7c-93c3-00a81ae72cb9",2.2781146,0.30803454,0.004455563,254.286303554174,0.042173292,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"555","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," 33396906-40ad-4ec6-858b-ae198158b96c",2.5626223,0.24473669,0.0022289504,227.120742432444,0.020075265,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"556","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," e9ac3df2-4252-4c29-a30b-9515a0f68339",3.6210787,0.25357205,0.0019846617,281.529687851307,0.020202832,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"557","NC358",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000500-plate_047_NC358-WS"," 4dd1378d-8337-46a8-8355-714f91ab36b5",1.8000166,0.032045245,4.5960278e-05,244.09981406753,0.004798039,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000500-plate_047_NC358-WS.csv",TRUE
"558","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000800-plate_046_WF9-WW"," 834af820-bcf3-4378-8afe-b4ab89afe6cf",1.0991994,0.5368459,0.02111312,219.622629063496,0.11260749,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000800-plate_046_WF9-WW.csv",TRUE
"559","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-000800-plate_046_WF9-WW"," 19465364-6dfb-44f1-a62f-106b4d318a61",1.7501514,0.3996454,0.010520296,237.871856337016,0.07651301,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-000800-plate_046_WF9-WW.csv",TRUE
"560","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," 23e9988d-324c-4050-a18e-a9b9f1e7632a",2.1860414,0.14202295,0.0011133153,257.019745260013,0.020908853,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"561","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," 59241a83-557a-4d56-8242-a4089f5eb41d",1.4488524,0.10267555,0.00054078386,267.203775878555,0.013420383,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"562","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," 80b3fa5b-9cab-4e32-bc35-163611079c8b",2.4909837,0.27270734,0.0026818789,275.356590200206,0.029218886,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"563","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," 8c5a9cb9-10b4-4a10-8265-b1a897d51d94",2.1630323,0.12781875,0.00069123204,228.492913776321,0.014848914,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"564","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," 591f33f0-263b-497e-8047-1dcff4e4d87b",0.44485793,0.08152774,0.0011966748,282.629402949192,0.058325425,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"565","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," 7e9a5305-e526-45af-ad3f-b8c1f231c082",2.0383556,0.09856365,0.00056508754,249.240269078395,0.016448673,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"566","WF9",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001100-plate_039_WF9-WS"," f8ed200f-f969-4e1c-923c-8208a65024be",2.6551738,0.1467499,0.00065375934,264.961725302364,0.018181747,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001100-plate_039_WF9-WS.csv",TRUE
"567","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," 93631412-f7b8-42e1-8f49-046bf53c082e",5.6348586,0.90361536,0.0150402,221.269551596926,0.04575881,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"568","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," 705ac735-2d40-4539-bd8e-af22177fcb5f",3.8405628,0.32046065,0.0023010697,228.991982038596,0.024544703,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"569","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," 1a718e42-fe19-400d-b729-38af19052cf1",3.7879844,0.5110083,0.007148183,233.489907493859,0.034845307,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"570","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," eee466ff-2d1b-45de-8df8-91bb227d8b6f",5.090123,0.92670894,0.0137067605,230.376516024871,0.05787983,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"571","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," 3a77122e-13d5-4bda-b543-8e15f605ab3a",4.7257986,0.22317736,0.00086403993,249.773542928033,0.01666554,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"572","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," 35253d6b-f2fc-4b6e-aba1-f9f58f70580b",1.5873636,0.117234945,0.0008833203,320.401824380224,0.024239343,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"573","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," 8366ef83-e013-47b6-9dae-e1596dc741ae",3.5784433,0.42909557,0.004314386,298.680101611912,0.03598816,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"574","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001402-plate_040_R177-WW"," b32d4df7-c7dc-43e1-91c4-a7996830a70f",1.6377095,0.35863155,0.0067670974,269.825448368816,0.06968889,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001402-plate_040_R177-WW.csv",TRUE
"575","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 9dff4af3-597f-4bb1-b919-b61005c098fe",2.5320542,0.13132894,0.0006566151,235.762010902399,0.013334306,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"576","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 13bc3e8d-a811-4e9b-9d6b-7e135670d83b",2.4450283,0.24128874,0.0023626029,228.245032550963,0.029653892,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"577","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 5fe7abce-56e8-4f53-b334-3d9b78288a5d",2.8180015,0.3396789,0.006925639,247.84751154436,0.04267994,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"578","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 372a9f05-0d72-4f90-9e42-b66725a0a154",3.1912286,0.058369912,9.268817e-05,243.268880573863,0.0054553878,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"579","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 6219e45f-b1ad-4534-8e08-9f8e96d8e95e",2.7968085,0.23949333,0.0033023965,238.282596592944,0.036365885,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"580","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 3d541d51-e11c-4b45-9b77-34dbd4d8ccfa",2.1989353,0.08803178,0.00046619854,224.125677160637,0.010606464,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"581","R177",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-001702-plate_035_R177-WS"," 714eb238-afc3-4ca7-8bb8-7696e9d9bec9",2.1417398,0.15674137,0.0013035828,248.554927897076,0.024493042,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-001702-plate_035_R177-WS.csv",TRUE
"582","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002004-plate_044_CML108-WW"," c6d3f840-7aa8-43ad-bbcb-0b58a593cdf8",1.2249174,0.07609067,0.00037789444,208.523462379198,0.02071121,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002004-plate_044_CML108-WW.csv",TRUE
"583","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002004-plate_044_CML108-WW"," a03b2043-abfc-4688-9fc6-2cbbb01fe4cd",2.9636602,0.45560583,0.006349749,262.54449403434,0.055450056,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002004-plate_044_CML108-WW.csv",TRUE
"584","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002004-plate_044_CML108-WW"," eb45fe43-bd8d-4929-bab4-ad44892482bc",3.966895,0.09011705,0.00017880315,255.833723891775,0.008223939,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002004-plate_044_CML108-WW.csv",TRUE
"585","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," 91cb899f-37d5-44ef-a4f1-90e440cdb48d",1.3032087,0.016447708,1.5782942e-05,267.278962600939,0.0036364854,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"586","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," 022bb161-3e00-441e-b7f2-87d75d263601",1.0701534,0.21358952,0.0031940716,210.481909840673,0.046057515,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"587","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," d90ab3c6-8d02-4a70-813c-185c9c69e23a",1.3478538,0.18319674,0.0023504505,193.669918293063,0.034342974,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"588","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," c66f8edf-add9-4e10-9fb2-17c0b975d657",1.7550774,0.19230267,0.0025997567,271.395763500516,0.028787933,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"589","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," c0a8f7d5-b782-481e-b3ae-7e4f0d78d96e",1.2371086,0.025697773,4.457154e-05,245.879105667075,0.0072727995,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"590","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," ea15e04f-1c74-4b3e-91bf-65ff1b29b3a5",1.0960057,0.0897311,0.00063104264,214.565475039748,0.019696034,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"591","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," 99917d2d-1461-49ae-a674-997562a9e22f",1.2955737,0.08602458,0.0005566311,321.431461737225,0.025757989,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"592","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," ca4cc27a-36bb-460e-a2d4-86765e88ae1a",0.959849,0.038434077,0.00012144895,189.641677626265,0.008484713,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"593","CML108",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002305-plate_053_CML108-WS"," d0fc08ba-d778-4fe5-835d-3eb31ded972e",0.11973532,0.010595784,7.687266e-05,202.141921015007,0.01969791,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002305-plate_053_CML108-WS.csv",TRUE
"594","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," 29dd34ae-6742-48d7-8557-dc3601f5fc14",4.97837,0.3038433,0.0016766861,230.532107734164,0.016666906,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"595","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," cbbbe16b-a33e-4a40-9718-c85f8d88d7d5",0.72069985,0.06887193,0.0008416384,241.819760318797,0.029160518,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"596","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," 31f46e8b-6171-45e5-91de-ac7a201e0d41",4.7901454,0.15094943,0.0006174824,264.647946411893,0.009091812,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"597","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," 9afce4f8-ae36-4675-94bf-3f454fdcfbb4",5.1020427,0.62591726,0.015485333,245.820092832646,0.03712244,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"598","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," 35e3887b-35cd-4bf8-813a-d39cdc508732",3.9132605,0.13093378,0.00035286916,260.270860663426,0.007879033,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"599","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," 08657b2a-e70c-4dd2-8cb0-72470c652ed1",4.3237467,0.39733207,0.0048829895,243.36510427889,0.030602273,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"600","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," af396354-e553-4d42-9bd1-12383233be3a",3.2324524,0.50682545,0.02365593,249.968667772242,0.080807544,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"601","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," c4e9f11e-bb76-4e84-8a06-0d22e4fd6ee9",1.9905062,0.1769819,0.0013179266,219.382848442493,0.031061906,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"602","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," 6be089de-8170-44ab-9e11-be8bb5a408bf",3.3899632,0.1546926,0.00058534,259.13000050598,0.022221616,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"603","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002606-plate_042_NC326-WW"," f661eeb8-8855-4108-bfbf-8f810ccad484",5.2641544,0.53712946,0.009831939,261.378799309072,0.029435234,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002606-plate_042_NC326-WW.csv",TRUE
"604","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002907-plate_041_NC326-WS"," 204e3d34-0ab7-40f9-81ce-4200ede60180",2.005549,0.06024993,0.00014648607,241.199879670483,0.008485221,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002907-plate_041_NC326-WS.csv",TRUE
"605","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002907-plate_041_NC326-WS"," dd5ed049-e097-4a6c-b1db-22d7158ee1ed",1.8122946,0.07969572,0.0003444943,255.538031342227,0.013029437,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002907-plate_041_NC326-WS.csv",TRUE
"606","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002907-plate_041_NC326-WS"," d0881390-e9b5-4d45-a152-f566c3213782",2.47561,0.10862895,0.00044832658,284.166058908662,0.014501764,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002907-plate_041_NC326-WS.csv",TRUE
"607","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002907-plate_041_NC326-WS"," f6ecd927-c924-4e8e-a210-c3859887a0fa",2.5909724,0.23344396,0.0029156108,254.4956078711,0.028785534,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002907-plate_041_NC326-WS.csv",TRUE
"608","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002907-plate_041_NC326-WS"," 112c6f74-0aec-4521-a59d-e4ad3981d634",1.800504,0.050363135,0.00012623688,256.793857243782,0.00787801,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002907-plate_041_NC326-WS.csv",TRUE
"609","NC326",NA,NA,NA,NA,NA,NA,NA,FALSE,"20220423-002907-plate_041_NC326-WS"," b363ad90-b1f8-43df-b590-0b32485c1c58",2.163967,0.09468773,0.00037758966,257.233502860278,0.016665936,0," Primary root","-1","-1",-0.003030303,-57.2957795130823,0,0," null"," null"," null"," null","20220423-002907-plate_041_NC326-WS.csv",TRUE
